1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: C50000007C08CF41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 900 second(s)
Mission Start Time:  Tue Jun 27 22:41:01 BST 2023
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Thu Jul 20 16:41:01 BST 2023
Total Mission Samples:  6280
Total Device Samples:  24891
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
20/07/23 16:41:01,C,18.114
20/07/23 16:56:01,C,17.114
20/07/23 17:11:01,C,16.113
20/07/23 17:26:01,C,16.113
20/07/23 17:41:01,C,15.612
20/07/23 17:56:01,C,15.111
20/07/23 18:11:01,C,15.111
20/07/23 18:26:01,C,16.613
20/07/23 18:41:01,C,16.613
20/07/23 18:56:01,C,18.114
20/07/23 19:11:01,C,21.617
20/07/23 19:26:01,C,13.109
20/07/23 19:41:01,C,11.607
20/07/23 19:56:01,C,11.106
20/07/23 20:11:01,C,11.106
20/07/23 20:26:01,C,10.605
20/07/23 20:41:01,C,11.106
20/07/23 20:56:01,C,11.106
20/07/23 21:11:01,C,11.106
20/07/23 21:26:01,C,11.106
20/07/23 21:41:01,C,10.605
20/07/23 21:56:01,C,10.605
20/07/23 22:11:01,C,10.104
20/07/23 22:26:01,C,10.104
20/07/23 22:41:01,C,10.104
20/07/23 22:56:01,C,10.605
20/07/23 23:11:01,C,10.605
20/07/23 23:26:01,C,10.605
20/07/23 23:41:01,C,10.104
20/07/23 23:56:01,C,9.603
21/07/23 00:11:01,C,9.603
21/07/23 00:26:01,C,9.603
21/07/23 00:41:01,C,10.104
21/07/23 00:56:01,C,10.104
21/07/23 01:11:01,C,9.102
21/07/23 01:26:01,C,8.602
21/07/23 01:41:01,C,10.605
21/07/23 01:56:01,C,10.605
21/07/23 02:11:01,C,10.104
21/07/23 02:26:01,C,11.106
21/07/23 02:41:01,C,10.104
21/07/23 02:56:01,C,10.104
21/07/23 03:11:01,C,9.102
21/07/23 03:26:01,C,8.602
21/07/23 03:41:01,C,8.602
21/07/23 03:56:01,C,9.102
21/07/23 04:11:01,C,9.102
21/07/23 04:26:01,C,11.607
21/07/23 04:41:01,C,11.106
21/07/23 04:56:01,C,12.107
21/07/23 05:11:01,C,10.605
21/07/23 05:26:01,C,10.104
21/07/23 05:41:01,C,10.104
21/07/23 05:56:01,C,10.605
